gt,pred
0.0,8.7899525e-06
1.0,0.9333019
0.0,4.4083252e-05
1.0,0.28434154
1.0,0.6380747
0.0,0.54704225
0.0,2.8818195e-06
0.0,0.000504744
1.0,0.008899696
0.0,5.95332e-11
0.0,1.1533625e-06
1.0,0.8711184
1.0,0.922714
0.0,0.001960105
0.0,0.00040365258
1.0,0.9679089
0.0,0.0001391467
0.0,0.0021322395
1.0,0.9503006
0.0,0.009185931
1.0,0.82925457
0.0,5.906333e-05
0.0,7.208758e-10
0.0,3.261098e-07
0.0,0.0006097564
0.0,0.003382968
0.0,1.2938252e-06
0.0,0.0009817937
1.0,0.9059683
0.0,4.4426488e-05
0.0,3.297331e-11
0.0,0.017698308
0.0,0.001795584
0.0,0.00014452504
1.0,0.9113753
0.0,0.0027115324
0.0,0.038004294
0.0,0.0031771152
0.0,0.0013930551
0.0,0.005105541
0.0,0.0060561323
0.0,0.36869523
1.0,0.978433
1.0,0.7466011
0.0,0.004928309
0.0,2.078223e-09
0.0,0.00038936475
1.0,0.8991648
0.0,1.8458731e-09
0.0,0.000368931
1.0,0.9466358
0.0,0.0070073744
0.0,0.12198679
0.0,7.5277625e-05
1.0,0.9239248
0.0,1.8387029e-05
0.0,1.0564878e-05
0.0,0.0004824722
0.0,2.0893765e-08
1.0,0.74963504
0.0,0.00043884845
0.0,3.3680635e-08
1.0,0.9196039
1.0,0.9526275
0.0,0.3130881
1.0,0.9819786
1.0,0.97263736
1.0,0.88185
0.0,0.09892091
0.0,0.22730689
0.0,7.603552e-05
0.0,0.012471693
0.0,0.019260215
0.0,2.4238755e-06
0.0,0.15753804
0.0,0.0030452963
0.0,1.5265286e-08
0.0,0.00015101688
0.0,0.009902093
0.0,7.161128e-07
0.0,0.00022068692
0.0,2.6639935e-05
0.0,0.0006847205
1.0,0.75372833
0.0,0.00045095972
0.0,0.0004978245
0.0,0.0042722733
1.0,0.95007193
0.0,0.015578761
0.0,0.0052109375
0.0,0.0002219484
0.0,0.027084934
0.0,7.621033e-07
0.0,0.00016509552
0.0,1.5867247e-11
0.0,3.8272118e-11
0.0,3.0575745e-06
0.0,0.0064684832
1.0,0.9387911
0.0,0.0006438528
0.0,0.00022132204
0.0,4.1307493e-07
0.0,0.0051612393
1.0,0.9733201
1.0,0.9632407
1.0,0.90688103
0.0,0.003924011
1.0,0.86278623
0.0,0.81046313
0.0,1.7670462e-07
0.0,4.906026e-10
0.0,0.07722193
0.0,1.0628103e-08
0.0,2.0043832e-07
0.0,3.138252e-10
0.0,0.0018873467
0.0,0.0027228764
1.0,0.8942146
0.0,0.00122993
0.0,8.042232e-07
0.0,0.0017021763
0.0,3.4206798e-07
0.0,0.00018354903
1.0,0.7529353
1.0,0.95172036
0.0,0.082033426
0.0,2.8178648e-09
0.0,2.677113e-12
0.0,0.00023430666
0.0,0.022354899
1.0,0.30227977
0.0,8.081412e-06
0.0,0.00027062156
0.0,0.0005987955
0.0,0.0018793152
0.0,9.419767e-09
0.0,1.5434368e-07
0.0,3.218055e-08
0.0,0.00051626196
0.0,0.02230348
0.0,4.7214153e-06
1.0,0.9826067
0.0,5.1095355e-09
0.0,2.3048957e-05
0.0,0.0015649504
0.0,1.2425681e-07
1.0,0.9690495
0.0,1.28076235e-05
1.0,0.08171224
1.0,0.9093413
1.0,0.40048254
0.0,0.0001317286
0.0,0.14868386
0.0,0.014573749
0.0,0.00012877102
0.0,0.0011952315
0.0,0.00026465967
0.0,0.00026222906
1.0,0.95161426
1.0,0.96452564
0.0,4.952782e-06
0.0,0.00029875236
0.0,9.401296e-06
1.0,0.6143876
0.0,0.005069244
0.0,0.0013576723
0.0,0.13629405
0.0,0.00070574676
1.0,0.97992665
0.0,0.0026262677
0.0,0.00035646767
0.0,0.041137334
0.0,0.010430055
0.0,0.010867551
0.0,6.7151465e-11
1.0,0.9626333
0.0,4.8288184e-05
0.0,0.0034108495
1.0,0.21313165
0.0,2.4400466e-08
0.0,0.005706224
0.0,0.023564395
0.0,0.0035760284
0.0,0.0008309413
0.0,8.500888e-12
0.0,0.0050067697
0.0,0.00052186183
0.0,0.02065992
0.0,0.029224887
0.0,0.0034689477
0.0,0.005948844
0.0,0.002055213
0.0,0.0038703228
0.0,0.006880544
0.0,0.0047992696
0.0,6.808319e-05
0.0,8.684332e-14
1.0,0.9560866
1.0,0.9696777
0.0,0.0005347854
1.0,0.9641892
0.0,3.8243696e-05
0.0,1.1936215e-06
0.0,0.010612448
0.0,0.027509108
0.0,9.495795e-07
0.0,0.039348625
1.0,0.96128273
0.0,0.011092332
1.0,0.961331
0.0,5.7849964e-05
0.0,0.0084604025
0.0,6.694413e-07
0.0,3.3949246e-13
0.0,0.00015582865
0.0,0.046360325
0.0,0.001893606
0.0,0.012463567
0.0,0.02209049
1.0,0.9644065
0.0,0.0012963444
0.0,0.0009163107
0.0,2.986938e-05
0.0,0.0056435084
0.0,0.026661204
1.0,0.93657225
0.0,0.0003177859
1.0,0.76216614
0.0,0.00533861
0.0,0.007108665
0.0,4.5070368e-07
0.0,1.1713495e-05
0.0,0.21093471
0.0,7.275131e-05
1.0,0.96588355
0.0,6.4860025e-05
0.0,0.013981751
0.0,0.008883141
0.0,2.105872e-12
0.0,0.0015589962
1.0,0.8983345
1.0,0.2834335
1.0,0.9443858
1.0,0.97560775
0.0,0.000671077
0.0,2.029834e-12
0.0,0.035393804
0.0,0.0005027264
0.0,9.908731e-09
0.0,0.00066674297
0.0,0.0020375166
0.0,0.012737097
0.0,1.643562e-12
1.0,0.89303434
0.0,4.7809182e-05
1.0,0.9215054
0.0,3.8634758e-13
0.0,2.6454316e-05
0.0,1.7302249e-05
0.0,0.0009908704
0.0,0.02542746
1.0,0.93026483
0.0,3.5635635e-12
1.0,0.80961716
0.0,0.00053761323
0.0,0.0043380093
0.0,4.0442028e-05
0.0,8.206209e-05
0.0,6.2628686e-05
1.0,0.3423648
0.0,6.16085e-06
0.0,7.107533e-06
0.0,1.9158402e-05
0.0,0.0048473575
0.0,2.9029454e-10
0.0,0.028987553
1.0,0.95917785
1.0,0.26415744
0.0,0.07312748
0.0,2.827558e-07
1.0,0.9485877
1.0,0.97223896
0.0,0.0015702508
1.0,0.9472552
0.0,7.0158e-05
0.0,0.0014903288
0.0,0.0076883496
0.0,0.00038880485
0.0,0.0035717816
0.0,2.0238167e-06
1.0,0.74561024
1.0,0.9803838
0.0,0.0073541
0.0,0.00073365885
1.0,0.9442773
0.0,0.0029133013
1.0,0.9014273
0.0,1.4473125e-06
0.0,1.6957439e-12
0.0,1.3143931e-05
0.0,0.0002178965
1.0,0.8732472
0.0,0.019293657
0.0,6.2969725e-06
0.0,0.0017296359
1.0,0.97471964
1.0,0.89412326
0.0,3.766766e-09
0.0,0.0002653755
0.0,0.0064090234
0.0,0.0013251966
0.0,1.5000509e-05
0.0,0.0007826035
0.0,0.0016373526
0.0,0.0013967601
0.0,0.011393161
0.0,0.058430612
0.0,2.0899351e-07
0.0,4.7911144e-11
0.0,0.009850861
0.0,2.0871914e-06
0.0,0.06353113
1.0,0.9499931
0.0,0.79318666
0.0,0.0034974907
0.0,9.771049e-13
0.0,1.2424431e-06
0.0,0.01104558
0.0,7.953671e-06
0.0,0.00022702776
0.0,0.0052365484
0.0,2.2392528e-06
0.0,0.00012970551
0.0,0.0004751731
0.0,0.009892033
0.0,0.00467949
1.0,0.83174264
0.0,3.961607e-05
0.0,4.542092e-06
1.0,0.944743
1.0,0.9829607
0.0,4.364332e-06
0.0,0.0023148882
0.0,0.0010000397
0.0,0.0009080764
0.0,5.9552754e-06
0.0,3.717219e-06
0.0,0.02486179
1.0,0.9429189
0.0,0.00028964097
0.0,0.12136261
0.0,6.262636e-05
1.0,0.82534254
0.0,0.037393294
0.0,2.7529259e-05
0.0,0.0029550213
0.0,0.007049622
0.0,0.001821457
0.0,0.01570699
1.0,0.92804307
1.0,0.9659738
0.0,0.00036624374
0.0,0.0060753445
0.0,8.7396125e-11
0.0,1.9596303e-08
1.0,0.91615707
1.0,0.87263936
0.0,0.00015623825
1.0,0.80996233
0.0,0.00013640316
0.0,0.012282042
0.0,0.03382145
0.0,0.06521465
0.0,0.026346624
1.0,0.35740224
0.0,0.17112182
1.0,0.9404442
1.0,0.8554469
0.0,0.021258883
0.0,0.004277914
0.0,2.7651919e-09
0.0,0.0005148693
1.0,0.95211595
1.0,0.9754532
0.0,1.2107061e-05
0.0,0.0059756264
0.0,0.26022413
0.0,0.02388595
1.0,0.93551606
1.0,0.92756176
1.0,0.90980434
0.0,0.0018356354
1.0,0.9676293
1.0,0.8747405
0.0,1.2018675e-10
0.0,0.03376196
0.0,0.006206664
0.0,0.003679645
0.0,0.00018301915
0.0,0.00017728373
0.0,0.00013431649
0.0,0.0005223326
0.0,0.00294382
0.0,0.0022185314
1.0,0.90419513
1.0,0.93873054
0.0,0.012429836
0.0,0.0017376398
1.0,0.9549666
0.0,0.0010550303
0.0,1.22613475e-08
0.0,0.0017945998
0.0,9.829707e-07
0.0,0.00022041691
0.0,0.00075670355
0.0,3.1955806e-05
0.0,0.00028950378
0.0,9.692463e-08
0.0,0.00036754436
0.0,0.06793813
1.0,0.93019
1.0,0.93150556
0.0,0.015169142
0.0,0.0300359
0.0,0.00038580535
0.0,0.00013381384
0.0,0.00014698217
0.0,0.0002263189
0.0,1.4106001e-07
0.0,4.4086282e-06
0.0,0.12078518
0.0,7.3001233e-06
0.0,4.3809553e-10
0.0,0.00025936912
0.0,0.0011721004
1.0,0.98394346
1.0,0.98201525
0.0,0.00058799254
0.0,1.1479568e-05
0.0,1.4341866e-05
0.0,3.467077e-05
0.0,0.013826228
0.0,0.0018271923
0.0,1.3123326e-06
0.0,6.3921254e-07
0.0,2.4219094e-14
0.0,0.00053626514
0.0,1.5455629e-12
0.0,0.0019000709
1.0,0.93629223
0.0,2.1555489e-07
0.0,0.9456675
0.0,4.397713e-07
0.0,0.0009541179
0.0,0.0025521345
0.0,0.004823835
0.0,0.0010727482
1.0,0.865569
0.0,0.01946126
0.0,0.038702466
0.0,7.5039654e-09
0.0,5.518455e-05
0.0,4.3716843e-09
0.0,9.058903e-06
0.0,0.0007288234
0.0,3.463267e-05
0.0,0.007485802
0.0,0.00047986893
0.0,0.03426921
0.0,0.020145264
0.0,0.0001043234
0.0,0.00020170918
0.0,0.0016918199
0.0,0.0012909035
0.0,5.585128e-09
0.0,0.00010931911
0.0,1.6058457e-05
1.0,0.94499713
1.0,0.9499052
0.0,3.8432678e-05
0.0,0.00030264084
0.0,1.5345332e-08
1.0,0.34124112
0.0,0.005498169
0.0,0.0017376974
0.0,0.0012949506
1.0,0.3902084
1.0,0.36895463
1.0,0.95368135
1.0,0.98962957
0.0,1.5040843e-07
1.0,0.93071616
0.0,1.8103968e-07
0.0,0.0012824746
0.0,0.0016841679
0.0,6.8158194e-08
0.0,0.00037431213
1.0,0.94723064
0.0,0.0004674307
0.0,0.0007417002
0.0,0.013418282
1.0,0.9129516
0.0,2.6325964e-05
0.0,0.0008686838
0.0,1.5648624e-06
0.0,6.812167e-08
0.0,0.00013865583
0.0,0.6186016
0.0,0.00011521021
0.0,2.0649162e-05
0.0,2.4671804e-08
0.0,0.0006751849
0.0,6.883389e-06
0.0,0.0007389005
0.0,1.5152368e-10
1.0,0.852245
0.0,0.0063599567
0.0,7.1351824e-05
0.0,0.0007430044
0.0,3.3803576e-06
0.0,0.00016412362
0.0,5.6971283e-05
1.0,0.9597705
1.0,0.84613264
1.0,0.94470394
0.0,5.935001e-06
0.0,3.7178854e-06
0.0,0.0014794045
0.0,4.6079376e-07
0.0,0.00024844415
0.0,0.0014487408
0.0,0.8877113
0.0,0.00026493586
1.0,0.83462185
0.0,0.001600124
1.0,0.97686005
0.0,7.682494e-15
0.0,0.004581391
0.0,0.0014824548
0.0,1.5219797e-05
0.0,0.078728184
0.0,8.107644e-08
0.0,2.2658454e-05
0.0,0.0040103295
0.0,0.0016863967
1.0,0.94711745
0.0,0.09196535
1.0,0.985587
0.0,0.13932227
0.0,2.904735e-05
1.0,0.86961734
0.0,0.00017634197
0.0,8.228919e-05
0.0,9.7859745e-05
0.0,0.00012203697
0.0,1.1898348e-08
0.0,0.0005340058
0.0,1.5995168e-08
0.0,0.0003514376
0.0,3.874932e-05
1.0,0.8223945
0.0,0.14279117
1.0,0.904435
1.0,0.91005373
1.0,0.89819175
0.0,0.0016723792
0.0,0.00038015863
1.0,0.7954467
0.0,1.3683439e-10
0.0,0.083482854
0.0,0.0029170255
0.0,2.7812488e-14
0.0,1.9508244e-07
0.0,2.089245e-08
0.0,0.00045255307
0.0,0.0016566283
1.0,0.9673554
1.0,0.9628817
0.0,6.441229e-05
0.0,0.0018228508
0.0,0.010349069
0.0,0.0016415719
1.0,0.9141759
0.0,1.282997e-05
0.0,0.0037866624
0.0,8.707585e-07
0.0,0.00066420797
0.0,3.5449492e-07
0.0,0.0006922807
1.0,0.91711384
0.0,1.4969528e-05
0.0,1.4995469e-07
1.0,0.98617667
0.0,6.8113595e-09
0.0,1.3103163e-07
0.0,0.0016381994
0.0,0.00035448282
0.0,3.7372283e-05
0.0,0.004621924
0.0,1.3437787e-13
0.0,0.013319864
0.0,1.2434663e-08
1.0,0.9731925
0.0,7.5700846e-05
0.0,9.352071e-05
1.0,0.98301125
0.0,0.0016899848
0.0,0.00068269344
0.0,0.00013797331
0.0,0.001148866
0.0,0.0081863655
0.0,1.9177449e-05
1.0,0.98160124
0.0,0.00014427623
0.0,2.4838062e-06
0.0,4.0432028e-08
1.0,0.7669017
0.0,3.4835516e-08
0.0,2.2910458e-06
0.0,0.013040439
0.0,7.285734e-11
0.0,0.0019649365
0.0,0.0008739858
0.0,2.4754094e-05
0.0,6.24352e-09
0.0,5.411732e-06
0.0,5.572616e-07
0.0,0.00027035002
0.0,0.0067043453
0.0,0.00032077194
1.0,0.98441523
0.0,4.2767238e-06
0.0,6.5188743e-09
1.0,0.947874
0.0,2.6498248e-05
0.0,0.32424933
0.0,0.002453986
1.0,0.95190006
1.0,0.68635124
0.0,1.5579257e-08
0.0,0.0058503044
0.0,0.00012640044
0.0,0.02331932
1.0,0.30504975
0.0,0.00060848927
1.0,0.96573067
0.0,0.005485606
0.0,0.1311566
0.0,9.035868e-12
1.0,0.9765509
1.0,0.84237754
1.0,0.9337219
0.0,0.00015315425
0.0,1.3049155e-11
0.0,0.033336334
0.0,8.7857845e-09
0.0,4.50573e-07
0.0,0.00024264034
1.0,0.92979306
0.0,0.0022026112
1.0,0.98282284
0.0,3.40255e-05
0.0,0.037095707
0.0,0.005543481
1.0,0.9668615
0.0,8.5316487e-13
0.0,0.0012028097
1.0,0.81880003
0.0,0.0036781803
0.0,5.034797e-11
0.0,3.380302e-05
0.0,0.00856126
1.0,0.9790597
1.0,0.9364849
1.0,0.8590101
1.0,0.97989035
1.0,0.85617054
0.0,0.014316042
0.0,0.018796198
0.0,0.90134054
0.0,0.012625794
0.0,4.195669e-05
1.0,0.9408047
0.0,0.0018885586
0.0,0.00038205856
0.0,1.4112446e-13
0.0,0.0020935922
0.0,0.0013259123
0.0,0.02061309
0.0,0.12952884
1.0,0.94266593
1.0,0.96777624
0.0,8.876819e-05
0.0,3.455295e-12
0.0,0.0010972985
0.0,0.0076202117
0.0,0.008681479
0.0,1.0733925e-14
0.0,0.014501186
0.0,2.1762531e-05
1.0,0.97427285
0.0,0.0059641013
1.0,0.84838545
0.0,0.00017128678
0.0,9.82103e-09
0.0,0.00014276133
0.0,0.00079532736
0.0,0.026291635
1.0,0.9829571
0.0,0.020982565
1.0,0.97592473
0.0,0.0015659768
1.0,0.687715
0.0,1.3217273e-09
0.0,1.874859e-07
0.0,2.0023108e-05
0.0,0.00090059557
0.0,0.025122816
0.0,0.00062891614
1.0,0.8279138
0.0,0.0027172936
1.0,0.9372727
0.0,1.6279695e-05
0.0,0.0006964467
1.0,0.37911782
1.0,0.9271014
0.0,0.0041862833
0.0,1.5520496e-06
0.0,0.0014142569
1.0,0.95306504
1.0,0.29026106
1.0,0.983444
0.0,0.00015766958
0.0,3.1195395e-08
1.0,0.72165
0.0,0.94394416
0.0,0.85397035
0.0,8.427307e-06
0.0,2.9872615e-10
1.0,0.93516034
0.0,0.00080261845
0.0,0.0014583541
0.0,0.07015343
0.0,0.13598514
0.0,1.210348e-06
0.0,0.51626784
0.0,0.0023534903
0.0,3.0104762e-05
1.0,0.88982093
0.0,0.001219446
1.0,0.7484253
1.0,0.9723341
